t,x,y,z,vx,vy,vz
0,0,0,0,1,0,0
0.015708,0.015706994381568491,-0.00012336244539777933,0,0.99987663755460221,-0.015706994381568491,0
0.0314159,0.03141011345666346,-0.00049341934500524826,0,0.99950658065499476,-0.03141011345666346,0
0.0471239,0.04710548287494596,-0.0011100793965742629,0,0.99888992060342574,-0.04710548287494596,0
0.0628319,0.062789230198110266,-0.001973190454720942,0,0.99802680954527911,-0.062789230198110266,0
0.0785398,0.078457485855310816,-0.0030825395684637201,0,0.99691746043153628,-0.078457485855310816,0
0.0942478,0.094106384097881607,-0.0044378530337636545,0,0.99556214696623635,-0.094106384097881607,0
0.109956,0.10973206395311269,-0.0060387964610540256,0,0.99396120353894601,-0.10973206395311269,0
0.125664,0.12533067017684818,-0.0078849748577425657,0,0.99211502514225747,-0.12533067017684818,0
0.141372,0.14089835420467095,-0.0099759327256659612,0,0.99002406727433412,-0.14089835420467095,0
0.15708,0.15643127510143928,-0.012311154173472592,0,0.9876888458265275,-0.15643127510143928,0
0.172788,0.17192560050894121,-0.014890063043905765,0,0.98510993695609428,-0.17192560050894121,0
0.188496,0.1873775075914326,-0.017712023055956049,0,0.98228797694404402,-0.1873775075914326,0
0.204204,0.20278318397882594,-0.020776337961847642,0,0.97922366203815248,-0.20278318397882594,0
0.219911,0.21813882870729695,-0.024082251718820027,0,0.97591774828118005,-0.21813882870729695,0
0.235619,0.23344065315707688,-0.027628948675662533,0,0.97237105132433754,-0.23344065315707688,0
0.251327,0.24868488198719937,-0.031415553773955801,0,0.96858444622604423,-0.24868488198719937,0
0.267035,0.26386775406697111,-0.035441132763970463,0,0.96455886723602957,-0.26386775406697111,0
0.282743,0.27898552340393618,-0.039704692435169824,0,0.96029530756483017,-0.27898552340393618,0
0.298451,0.29403446006810585,-0.044205180861259602,0,0.95579481913874043,-0.29403446006810585,0
0.314159,0.30901085111222509,-0.04894148765972435,0,0.95105851234027572,-0.30901085111222509,0
0.329867,0.32391100148784902,-0.053912444265786438,0,0.94608755573421366,-0.32391100148784902,0
0.345575,0.33873123495700341,-0.059116824220720086,0,0.94088317577928005,-0.33873123495700341,0
0.361283,0.353467894999204,-0.064553343474449257,0,0.93544665652555092,-0.353467894999204,0
0.376991,0.36811734571361115,-0.070220660702354762,0,0.92977933929764545,-0.36811734571361115,0
