t,pid,x,y,z,vx,vy,vz
3.32,1,2.1198022080257655,1.82463513828355,0,-0.22362449190374634,-0.19998021557341983,0
3.33,0,1.6670984465506287,1.3516629584449573,0,-0.30791376079033461,0.39394049793839742,0
3.33,1,2.117553928168451,1.8226489592244792,0,-0.22603147955917099,-0.19725559624074609,0
3.34,0,1.6640423905941357,1.3556201887246884,0,-0.30329743050823416,0.39750555800781301,0
3.34,1,2.1152817466043348,1.8206901686194292,0,-0.22840483326406996,-0.19450252476924965,0
3.35,0,1.661032698223847,1.3596127946123815,0,-0.29864104354948878,0.40101561953080117,0
3.35,1,2.1129860013444079,1.8187590488611596,0,-0.23074421872131379,-0.19172142688466171,0
3.36,0,1.6580697667744444,1.3636402240158141,0,-0.29394524633102703,0.40447026115573909,0
3.36,1,2.1106670337144577,1.8168558780658115,0,-0.2330493072687064,-0.18891273218493307,0
3.37,0,1.6551539870978034,1.3677019206661198,0,-0.28921068899716423,0.40786906890543378,0
3.37,1,2.1083251882985032,1.8149809300345872,0,-0.23531977592220424,-0.18607687405995341,0
3.38,0,1.65228574352611,1.3717973241916077,0,-0.28443802534151547,0.41121163619214302,0
3.38,1,2.1059608128818028,1.8131344742162332,0,-0.23755530741786507,-0.18321428961083738,0
3.39,0,1.6494654138357556,1.3759258701917281,0,-0.27962791272938192,0.41449756383193515,0
3.39,1,2.1035742583934507,1.811316775670335,0,-0.23975559025252421,-0.18032541956880038,0
3.4,0,1.6466933692120056,1.3800869903111799,0,-0.27478101202061184,0.41772646005840752,0
3.4,1,2.1011658788485721,1.8095280950314228,0,-0.24192031872319553,-0.17741070821364666,0
3.41,0,1.6439699742144378,1.3842801123141508,0,-0.2698979874929357,0.4208979405357825,0
3.41,1,2.0987360312901302,1.807768688473895,0,-0.24404919296519562,-0.17447060329189243,0
3.42,0,1.6412955867431442,1.3885046601586868,0,-0.26497950676577553,0.42401162837140011,0
3.42,1,2.0962850757303593,1.8060388076777629,0,-0.24614191898898966,-0.17150555593454647,0
3.43,0,1.6386705580056928,1.392760054071182,0,-0.26002624072452724,0.42706715412762686,0
3.43,1,2.0938133750918357,1.8043386997952173,0,-0.24819820871575807,-0.16851602057457085,0
3.44,0,1.6360952324848437,1.3970457106209861,0,-0.25503886344531512,0.43006415583319879,0
3.44,1,2.0913212951481985,1.8026686074180243,0,-0.25021778001168349,-0.16550245486404408,0
