t,x,y,z,vx,vy,vz
4.3354,5.2650430452091745,1.3684560126396426,0,1.3684560126396423,-0.92964518325525658,0
4.36681,5.3075728550194823,1.3390757713878054,0,1.3390757713878052,-0.94075906652966612,0
4.39823,5.3491744018871517,1.3093609583156969,0,1.3093609583156967,-0.95094468686143763,0
4.42965,5.3898376354876758,1.2793408935338568,0,1.2793408935338566,-0.96019199392606391,0
4.46106,5.4295534313461786,1.24904519834987,0,1.2490451983498698,-0.96849186324866854,0
4.49248,5.4683135998406884,1.2185037660405182,0,1.218503766040518,-0.97583610520728026,0
4.52389,5.506110894282978,1.1877467323555766,0,1.1877467323555764,-0.98221747311367202,0
4.55531,5.5429390180689948,1.1568044457823583,0,1.1568044457823581,-0.98762967036379112,0
4.58673,5.5787926308918276,1.1257074376003464,0,1.1257074376003462,-0.99206735665072576,0
4.61814,5.613667354011076,1.0944863917554621,0,1.0944863917554619,-0.99552615323407567,0
4.64956,5.6475597745734287,1.0631721145836945,0,1.0631721145836943,-0.9980026472605309,0
4.68097,5.6804674489801865,1.0317955044139655,0,1.0317955044139653,-0.99949439513139071,0
4.71239,5.7123889052983987,1.0003875210802244,0,1.0003875210802242,-0.99999992491370493,0
4.7438,5.7433236447132465,0.96897915537285451,0,0.96897915537285428,-0.99951873779265454,0
4.77522,5.7732721420202315,0.93760139845953316,0,0.93760139845953294,-0.99805130856374158,0
4.80664,5.8022358451566873,0.90628521130572115,0,0.90628521130572093,-0.99559908516429918,0
4.83805,5.8302171737730744,0.87506149412495216,0,0.87506149412495193,-0.99216448724478823,0
4.86947,5.8572195168454702,0.84396105588906778,0,0.84396105588906756,-0.98775090378128649,0
4.90088,5.8832472293316105,0.81301458392848158,0,0.81301458392848136,-0.98236268973152885,0
4.9323,5.9083056278737756,0.78225261365246923,0,0.78225261365246901,-0.97600516173779628,0
4.96372,5.9324009855527722,0.75170549841936218,0,0.75170549841936196,-0.96868459288089492,0
4.99513,5.9555405256981757,0.72140337958637302,0,0.72140337958637279,-0.9604082064904006,0
5.02655,5.9777324147609496,0.69137615676860709,0,0.69137615676860686,-0.95118416901727665,0
5.05796,5.998985754255469,0.66165345833660449,0,0.66165345833660427,-0.94102158197589847,0
5.08938,6.0193105717789033,0.63226461218152386,0,0.63226461218152363,-0.92993047296343467,0
5.1208,6.0387178111168129,0.60323861677681401,0,0.60323861677681379,-0.91792178576544659,0
5.15221,6.0572193214447339,0.57460411256492838,0,0.57460411256492816,-0.90500736955746941,0
5.18363,6.074827845636392,0.54638935369731378,0,0.54638935369731356,-0.89119996721322947,0
5.21504,6.0915570076900947,0.51862218015555961,0,0.51862218015555939,-0.87651320273103439,0
5.24646,6.1074212992857007,0.49132999028121549,0,0.49132999028121527,-0.86096156779074262,0
5.27788,6.1224360654854326,0.46453971374138225,0,0.46453971374138203,-0.84456040745457683,0
5.30929,6.1366174895926449,0.4382777849567524,0,0.43827778495675218,-0.82732590502589076,0
5.34071,6.1499825771834811,0.41257011701831847,0,0.41257011701831825,-0.80927506608082866,0
5.37212,6.1625491393271856,0.38744207611848597,0,0.38744207611848575,-0.79042570168863491,0
5.40354,6.1743357750116186,0.36291845652182092,0,0.3629184565218207,-0.77079641083716954,0
5.43496,6.1853618527913179,0.33902345610012802,0,0.3390234561001278,-0.75040656208097101,0
5.46637,6.1956474916762199,0.31578065245599957,0,0.31578065245599934,-0.72927627442997478,0
5.49779,6.2052135412798872,0.29321297965839482,0,0.2932129796583946,-0.7074263974977445,0
5.5292,6.2140815612468456,0.27134270561320478,0,0.27134270561320456,-0.6848784909288046,0
5.56062,6.2222737999793116,0.25019141009113144,0,0.25019141009113122,-0.66165480312537261,0
5.59203,6.2298131726843202,0.22977996343456153,0,0.22977996343456131,-0.63777824929448323,0
5.62345,6.2367232387628997,0.21012850596444549,0,0.21012850596444527,-0.61327238883716451,0
5.65487,6.2430281785636099,0.19125642810750076,0,0.19125642810750057,-0.58816140210197676,0
5.68628,6.2487527695233833,0.17318235126334866,0,0.17318235126334847,-0.56247006652585219,0
5.7177,6.2539223617192068,0.15592410943046306,0,0.15592410943046286,-0.53622373218577724,0
5.74911,6.2585628528547685,0.13949873160906148,0,0.13949873160906129,-0.50944829678544123,0
5.78053,6.2627006627067576,0.1239224249983014,0,0.12392242499830121,-0.48217018010153234,0
5.81195,6.2663627070560191,0.10921055900436166,0,0.10921055900436147,-0.45441629791489552,0
5.84336,6.269576371129296,0.095377650075188503,0,0.095377650075188308,-0.4262140354522746,0
5.87478,6.2723694825777629,0.082437347376869904,0,0.08243734737686971,-0.39759122036484401,0
5.90619,6.2747702840190103,0.070402419325771681,0,0.070402419325771487,-0.36857609527019303,0
5.93761,6.2768074051695706,0.059284740989724284,0,0.05928474098972409,-0.33919728988485548,0
5.96903,6.2785098345954955,0.049095282370691759,0,0.049095282370691565,-0.30948379277488236,0
6.00044,6.2799068911088431,0.039844097580484558,0,0.039844097580484364,-0.27946492275233159,0
6.03186,6.2810281948383082,0.031540314920196738,0,0.031540314920196544,-0.24917029994589848,0
6.06327,6.2819036380025395,0.024192127873156288,0,0.024192127873156093,-0.21862981657423161,0
6.09469,6.2825633554149789,0.017806787020276025,0,0.017806787020275831,-0.18787360745077344,0
6.12611,6.2830376947493312,0.012390592885782313,0,0.012390592885782118,-0.15693202024922817,0
6.15752,6.2833571865949978,0.007948889720380839,0,0.0079488897203806447,-0.12583558555899693,0
6.18894,6.2835525143320252,0.0044860602279937151,0,0.0044860602279935217,-0.094614986760126862,0
6.22035,6.2836544838552957,0.0020055212412711048,0,0.0020055212412709114,-0.063301029747499044,0
6.25177,6.283693993177824,0.00050972035014444227,0,0.00050972035014424885,-0.031924612534129079,0
6.28319,6.2837020019431655,1.334867478922433e-07,0,1.3348674769882163e-07,-0.00051669476357306746,0
