t,x,y,z,vx,vy,vz
1.5708,0.99999986663170992,-0.99948353454907046,0,0.00051646545092971785,-0.99999986663171014,0
1.63363,0.99806031076099577,-1.0622544462963428,0,-0.062254446296342733,-0.99806031076099599,0
1.69646,0.99218445568761937,-1.1247798296675477,0,-0.12477982966754778,-0.99218445568761959,0
1.75929,0.98239547548572315,-1.186813087724548,0,-0.18681308772454791,-0.98239547548572337,0
1.82212,0.96873197739632078,-1.2481095644464639,0,-0.24810956444646387,-0.968731977396321,0
1.88496,0.95124784956229791,-1.3084275096406019,0,-0.30842750964060189,-0.95124784956229813,0
1.94779,0.93001204849631247,-1.3675290323929421,0,-0.36752903239294205,-0.93001204849631269,0
2.01062,0.90510832711980882,-1.4251810392978277,0,-0.42518103929782758,-0.90510832711980904,0
2.07345,0.87663490444574721,-1.4811561537665245,0,-0.48115615376652449,-0.87663490444574743,0
2.13628,0.84470407820780213,-1.5352336127889457,0,-0.53523361278894566,-0.84470407820780236,0
2.19911,0.80944178196380123,-1.5872001376117564,0,-0.58720013761175649,-0.80944178196380145,0
2.26195,0.77098708842016594,-1.6368507748989514,0,-0.63685077489895137,-0.77098708842016617,0
2.32478,0.72949166093621676,-1.6839897050574075,0,-0.68398970505740753,-0.72949166093621698,0
2.38761,0.68511915537158274,-1.7284310145394199,0,-0.72843101453941994,-0.68511915537158297,0
2.45044,0.63804457463579844,-1.7699994290762966,0,-0.76999942907629648,-0.63804457463579867,0
2.51327,0.58845357848571234,-1.8085310049511765,0,-0.80853100495117636,-0.58845357848571245,0
2.57611,0.53654175129282988,-1.8438737755847274,0,-0.84387377558472731,-0.53654175129282999,0
2.63894,0.48251383066848064,-1.8758883508836206,0,-0.8758883508836206,-0.48251383066848075,0
2.70177,0.42658289998907201,-1.9044484669879833,0,-0.90444846698798331,-0.42658289998907212,0
2.7646,0.36896954800606901,-1.9294414842496523,0,-0.92944148424965245,-0.36896954800606913,0
2.82743,0.30990099885515582,-1.9507688314772293,0,-0.95076883147722957,-0.30990099885515593,0
2.89027,0.24961021589577903,-1.9683463946958557,0,-0.96834639469585593,-0.24961021589577911,0
2.9531,0.1883349829154834,-1.9821048488884596,0,-0.98210484888845972,-0.18833498291548348,0
3.01593,0.12631696632272413,-1.9919899314101042,0,-0.99198993141010439,-0.12631696632272421,0
3.07876,0.06380076202681921,-1.9979626559971053,0,-0.99796265599710543,-0.063800762026819294,0
3.14159,0.0010329307640991048,-1.9999994665268759,0,-0.99999946652687588,-0.001032930764099188,0
3.20442,-0.061738974325121543,-1.9980923299220779,0,-0.99809232992207775,0.06173897432512146,0
3.26726,-0.12426738403356319,-1.9922487678326715,0,-0.99224876783267146,0.12426738403356311,0
3.33009,-0.18630568948736789,-1.98249182697091,0,-0.98249182697090987,0.18630568948736781,0
3.39292,-0.24760921475897957,-1.9688599882162756,0,-0.96885998821627539,0.24760921475897951,0
3.45575,-0.30793618185658228,-1.9514070148488449,0,-0.9514070148488446,0.30793618185658223,0
3.51858,-0.36704866428422678,-1.930201740509641,0,-0.93020174050964055,0.36704866428422678,0
3.58142,-0.42471352541185325,-1.9053277977242473,0,-0.90532779772424676,0.42471352541185325,0
3.64425,-0.48070333795432574,-1.8768832880603723,0,-0.87688328806037175,0.48070333795432574,0
3.70708,-0.53479728093310019,-1.8449803952202459,0,-0.84498039522024548,0.53479728093310019,0
3.76991,-0.58678201058295487,-1.809744942593793,0,-0.80974494259379259,0.58678201058295487,0
3.83274,-0.6364525017689705,-1.77131589701757,0,-0.77131589701756953,0.6364525017689705,0
3.89557,-0.68361285659525517,-1.7298448206966157,0,-0.72984482069661527,0.68361285659525517,0
3.95841,-0.72807707701630153,-1.6854952734508084,0,-0.68549527345080796,0.72807707701630153,0
4.02124,-0.76966979840383676,-1.6384421676432386,0,-0.63844216764323825,0.76966979840383676,0
4.08407,-0.80822698117601499,-1.588871078334728,0,-0.58887107833472774,0.80822698117601499,0
4.1469,-0.84359655776120079,-1.5369775113852095,0,-0.53697751138520922,0.84359655776120079,0
4.20973,-0.87563903234475293,-1.4829661323885397,0,-0.48296613238853947,0.87563903234475293,0
4.27257,-0.90422803103343596,-1.427049959481786,0,-0.42704995948178587,0.90422803103343607,0
4.3354,-0.92925080026764062,-1.3694495232125075,0,-0.36944952321250724,0.92925080026764073,0
4.39823,-0.95060865151569884,-1.3103919967774686,0,-0.31039199677746848,0.95060865151569895,0
4.46106,-0.96821735049644375,-1.2501103000630844,0,-0.25011030006308427,0.96821735049644386,0
4.52389,-0.98200744939493811,-1.1888421810212106,0,-0.18884218102121036,0.98200744939493823,0
4.58673,-0.99192456076113156,-1.1268292780032902,0,-0.12682927800328994,0.99192456076113167,0
4.64956,-0.99792957201120269,-1.0643161667509617,0,-0.064316166750961384,0.9979295720112028,0
4.71239,-0.99999879968560423,-1.0015493958017487,0,-0.0015493958017483156,0.99999879968560434,0
4.77522,-0.99812408285542531,-0.93877651411414309,0,0.061223485885857298,0.99812408285542542,0
4.83805,-0.99231281530868087,-0.87624509474707901,0,0.12375490525292143,0.99231281530868098,0
4.90088,-0.98258791638958687,-0.81420175844435516,0,0.18579824155564528,0.98258791638958698,0
4.96372,-0.96898774060583048,-0.75289120097494033,0,0.24710879902506006,0.96898774060583059,0
5.02655,-0.95156592636033821,-0.6925552280652818,0,0.30744477193471859,0.95156592636033832,0
5.08938,-0.93039118440413793,-0.6334318017297943,0,0.36656819827020609,0.93039118440413804,0
