t,x,y,z,vx,vy,vz
0,0,0,0,1,0,0
0.125664,0.1251695565411434,-0.0078646351856549671,0,0.99213536481434506,-0.1251695565411434,0
0.251327,0.24837028728519417,-0.031334835769412983,0,0.96866516423058702,-0.24837028728519417,0
0.376991,0.3676643346283362,-0.070041432620623248,0,0.92995856737937677,-0.3676643346283362,0
0.502655,0.48117529024622135,-0.12337559921225977,0,0.87662440078774029,-0.48117529024622141,0
0.628319,0.58711770962783016,-0.19049842801797423,0,0.80950157198202588,-0.58711770962783028,0
0.753982,0.68382519581491863,-0.27035412591539437,0,0.72964587408460568,-0.68382519581491874,0
0.879646,0.76977661061032032,-0.36168662104160204,0,0.63831337895839801,-0.76977661061032032,0
1.00531,0.84362000097192169,-0.46305931988707077,0,0.53694068011292928,-0.84362000097192169,0
1.13097,0.90419386424759096,-0.57287770386339087,0,0.42712229613660924,-0.90419386424759096,0
1.25664,0.95054541776443036,-0.68941440991725833,0,0.31058559008274172,-0.95054541776443036,0
1.3823,0.98194558540504329,-0.81083640069097007,0,0.18916359930902993,-0.98194558540504329,0
1.50796,0.997900465442906,-0.93523379686262365,0,0.064766203137376271,-0.997900465442906,0
1.63363,0.99815909925616131,-1.0606499181543483,0,-0.060649918154348365,-0.99815909925616131,0
1.75929,0.98271741872363316,-1.1851120604854253,0,-0.18511206048542544,-0.98271741872363316,0
1.88496,0.95181831021340524,-1.3066625251681367,0,-0.30666252516813697,-0.95181831021340524,0
2.01062,0.90594779415746729,-1.4233894120797299,0,-0.42338941207973024,-0.90594779415746729,0
2.13628,0.84582738030493476,-1.5334566924563711,0,-0.53345669245637151,-0.84582738030493476,0
2.26195,0.77240271890012902,-1.6351330882859814,0,-0.6351330882859817,-0.77240271890012902,0
2.38761,0.68682872629420832,-1.7268193040481763,0,-0.72681930404817663,-0.68682872629420832,0
2.51327,0.59045141895362363,-1.8070731824659101,0,-0.80707318246591053,-0.59045141895362363,0
2.63894,0.48478674160319374,-1.874632388587204,0,-0.87463238858720449,-0.48478674160319374,0
2.7646,0.37149672252166083,-1.9284342653929052,0,-0.92843426539290574,-0.37149672252166083,0
2.89027,0.25236333104952924,-1.9676325486162529,0,-0.96763254861625347,-0.25236333104952924,0
3.01593,0.12926044851151519,-1.9916106778623359,0,-0.99161067786233648,-0.12926044851151519,0
3.14159,0.0041243934305467411,-1.9999914946532442,0,-0.99999149465324488,-0.0041243934305467411,0
3.26726,-0.12107653534980845,-1.9926431748557414,0,-0.99264317485574205,0.12107653534980845,0
3.39292,-0.24437301857002502,-1.969681302178697,0,-0.96968130217869775,0.24437301857002502,0
3.51858,-0.36382569250970054,-1.9314670501256801,0,-0.93146705012568076,0.36382569250970054,0
3.64425,-0.47755565376386189,-1.8786015009992698,0,-0.87860150099927048,0.47755565376386189,0
3.76991,-0.58377401302262377,-1.8119161913150033,0,-0.81191619131500392,0.58377401302262377,0
3.89557,-0.68081003299480825,-1.7324600323386987,0,-0.7324600323386995,0.68081003299480825,0
4.02124,-0.76713740788651696,-1.6414828114775604,0,-0.64148281147756125,0.76713740788651696,0
4.1469,-0.84139827107763276,-1.5404155340361436,0,-0.5404155340361444,0.84139827107763276,0
4.27257,-0.90242455337301575,-1.4308479145470163,0,-0.43084791454701715,0.90242455337301575,0
4.39823,-0.94925635587868595,-1.3145033717210639,0,-0.31450337172106485,0.94925635587868595,0
4.52389,-0.9811570485110559,-1.1932119203286224,0,-0.19321192032862333,0.9811570485110559,0
4.64956,-0.99762485665067901,-1.0688813864023721,0,-0.068881386402372888,0.99762485665067901,0
4.77522,-0.9984007536909042,-0.94346739852584804,0,0.056532601474151137,0.9984007536909042,0
4.90088,-0.98347253533740564,-0.8189426272227045,0,0.18105737277729472,0.98347253533740564,0
5.02655,-0.95307501157282726,-0.69726575628869403,0,0.3027342437113052,0.95307501157282726,0
5.15221,-0.9076863132670806,-0.58035067412467267,0,0.4196493258753265,0.9076863132670806,0
5.27788,-0.84802037152761844,-0.47003636966848233,0,0.52996363033151683,0.84802037152761844,0
5.40354,-0.77501568808401977,-0.36805800644073738,0,0.63194199355926184,0.77501568808401977,0
5.5292,-0.6898205733405407,-0.27601962968867066,0,0.72398037031132856,0.6898205733405407,0
5.65487,-0.59377508429129622,-0.19536893592475191,0,0.80463106407524732,0.59377508429129622,0
5.78053,-0.48838994640148659,-0.12737450171682752,0,0.87262549828317171,0.48838994640148659,0
5.90619,-0.3753227909980984,-0.073105829904298175,0,0.92689417009570108,0.3753227909980984,0
6.03186,-0.2563520819385865,-0.033416527098795064,0,0.96658347290120417,0.2563520819385865,0
6.15752,-0.13334914167201437,-0.0089308770749947225,0,0.99106912292500449,0.13334914167201437,0
6.28319,-0.0082487167023010122,-3.4021242338777916e-05,0,0.99996597875766047,0.0082487167023010122,0
