t,pid,x,y,z,vx,vy,vz
10.2475,1,0.20214348012992392,-0.17557671568495575,0,-0.22388673821459951,-0.19968657554184027,0
10.25,0,-0.39593434437656994,-0.6941698760052607,0,-0.31524814361041437,0.38809613235664708,0
10.25,1,0.20158312757839006,-0.17607521754377151,0,-0.22439530301248009,-0.19911491151075789,0
10.2525,0,-0.3967212988678262,-0.69319869096780729,0,-0.31431544939460321,0.38885189760610556,0
10.2525,1,0.20102150547424427,-0.17657228866291716,0,-0.2249023803041553,-0.19854198380575527,0
10.255,0,-0.39750591945441455,-0.6922256193960552,0,-0.31338101987606332,0.38960535979557437,0
10.255,1,0.20045861754015179,-0.17706792588822187,0,-0.22540796696983104,-0.19796779643802487,0
10.2575,0,-0.39828820180508012,-0.69125066705216609,0,-0.31244486065640742,0.39035651531567744,0
10.2575,1,0.19989446750656298,-0.17756212607555233,0,-0.2259120599012131,-0.19739235342634323,0
10.26,0,-0.39906814160257914,-0.69027383970730871,0,-0.31150697734280125,0.39110536057020756,0
10.26,1,0.19932905911168455,-0.17805488609083156,0,-0.22641465600152483,-0.19681565879703491,0
10.2625,0,-0.39984573454369254,-0.68929514314162577,0,-0.31056737554793545,0.3918518919761243,0
10.2625,1,0.19876239610145074,-0.17854620281005779,0,-0.22691575218552471,-0.1962377165839361,0
10.265,0,-0.40062097633923999,-0.68831458314420113,0,-0.30962606088999745,0.39259610596355154,0
10.265,1,0.19819448222949443,-0.17903607311932315,0,-0.22741534537952371,-0.1956585308283583,0
10.2675,0,-0.40139386271409327,-0.687332165513027,0,-0.30868303899264332,0.39333799897577509,0
10.2675,1,0.19762532125711826,-0.17952449391483241,0,-0.22791343252140259,-0.195078105579052,0
10.27,0,-0.40216438940719029,-0.68634789605497071,0,-0.30773831548497005,0.39407756746924028,0
10.27,1,0.19705491695326571,-0.18001146210292143,0,-0.22841001056062901,-0.19449644489217027,0
10.2725,0,-0.40293255217154839,-0.68536178058574226,0,-0.30679189600148749,0.39481480791354961,0
10.2725,1,0.19648327309449209,-0.18049697460007569,0,-0.2289050764582746,-0.19391355283123238,0
10.275,0,-0.40369834677427785,-0.68437382492986099,0,-0.30584378618209046,0.39554971679146012,0
10.275,1,0.19591039346493547,-0.1809810283329486,0,-0.22939862718703175,-0.19332943346708722,0
10.2775,0,-0.40446176899659553,-0.68338403492062305,0,-0.30489399167203135,0.39628229059888087,0
10.2775,1,0.19533628185628765,-0.18146362023837981,0,-0.22989065973123049,-0.19274409087787697,0
10.28,0,-0.40522281463383791,-0.68239241640006831,0,-0.3039425181218921,0.3970125258448704,0
10.28,1,0.19476094206776504,-0.18194474726341339,0,-0.23038117108685499,-0.19215752914900042,0
10.2825,0,-0.40598147949547475,-0.68139897521894766,0,-0.30298937118755692,0.39774041905163404,0
10.2825,1,0.19418437790607951,-0.18242440636531598,0,-0.23087015826156018,-0.1915697523730765,0
10.285,0,-0.40673775940512191,-0.68040371723668991,0,-0.30203455653018468,0.39846596675452128,0
10.285,1,0.19360659318540921,-0.18290259451159471,0,-0.23135761827468801,-0.19098076464990774,0
10.2875,0,-0.40749165020055489,-0.67940664832136921,0,-0.30107807981618145,0.39918916550202316,0
10.2875,1,0.19302759172736925,-0.18337930868001515,0,-0.23184354815728372,-0.1903905700864435,0
10.29,0,-0.40824314773372156,-0.67840777434967192,0,-0.30011994671717329,0.39991001185576941,0
10.29,1,0.1924473773609825,-0.18385454585861913,0,-0.23232794495211201,-0.18979917279674349,0
10.2925,0,-0.4089922478707555,-0.67740710120686409,0,-0.29916016290997893,0.40062850239052566,0
10.2925,1,0.19186595392265027,-0.18432830304574249,0,-0.23281080571367294,-0.18920657690194101,0
10.295,0,-0.40973894649198872,-0.67640463478675816,0,-0.29819873407658265,0.40134463369419071,0
10.295,1,0.1912833252561229,-0.18480057725003268,0,-0.23329212750821779,-0.18861278653020622,0
10.2975,0,-0.41048323949196458,-0.67540038099168065,0,-0.29723566590410705,0.40205840236779361,0
10.2975,1,0.19069949521247043,-0.18527136549046633,0,-0.23377190741376483,-0.18801780581670943,0
10.3,0,-0.41122512277945067,-0.67439434573243906,0,-0.29627096408478615,0.40276980502549087,0
10.3,1,0.19011446765005308,-0.18574066479636669,0,-0.23425014252011483,-0.1874216389035844,0
10.3025,0,-0.41196459227745158,-0.67338653492828904,0,-0.2953046343159384,0.40347883829456344,0
10.3025,1,0.18952824643449184,-0.18620847220742104,0,-0.23472682992886662,-0.18682428993989142,0
