t,x,y,z,vx,vy,vz
4.49248,-0.97583610520727926,-1.2185037660405178,0,-0.21850376604051752,0.97583610520727926,0
4.52389,-0.98221747311367102,-1.1877467323555764,0,-0.18774673235557601,0.98221747311367102,0
4.55531,-0.98762967036379024,-1.1568044457823583,0,-0.15680444578235786,0.98762967036379024,0
4.58673,-0.99206735665072487,-1.1257074376003464,0,-0.12570743760034608,0.99206735665072487,0
4.61814,-0.9955261532340749,-1.0944863917554621,0,-0.09448639175546189,0.9955261532340749,0
4.64956,-0.99800264726053001,-1.0631721145836945,0,-0.063172114583694261,0.99800264726053001,0
4.68097,-0.99949439513138982,-1.0317955044139655,0,-0.031795504413965281,0.99949439513138982,0
4.71239,-0.99999992491370404,-1.0003875210802247,0,-0.00038752108022434978,0.99999992491370404,0
4.7438,-0.99951873779265377,-0.96897915537285473,0,0.031020844627145557,0.99951873779265377,0
4.77522,-0.9980513085637408,-0.93760139845953339,0,0.062398601540466919,0.9980513085637408,0
4.80664,-0.9955990851642984,-0.90628521130572137,0,0.093714788694278961,0.9955990851642984,0
4.83805,-0.99216448724478734,-0.87506149412495249,0,0.1249385058750479,0.99216448724478734,0
4.86947,-0.98775090378128561,-0.84396105588906811,0,0.15603894411093228,0.98775090378128561,0
4.90088,-0.98236268973152796,-0.81301458392848192,0,0.1869854160715185,0.98236268973152796,0
4.9323,-0.9760051617377955,-0.78225261365246967,0,0.21774738634753077,0.9760051617377955,0
4.96372,-0.96868459288089426,-0.75170549841936263,0,0.24829450158063784,0.96868459288089426,0
4.99513,-0.96040820649039993,-0.72140337958637346,0,0.27859662041362698,0.96040820649039993,0
5.02655,-0.95118416901727598,-0.69137615676860753,0,0.30862384323139286,0.95118416901727598,0
5.05796,-0.9410215819758978,-0.66165345833660494,0,0.33834654166339539,0.9410215819758978,0
5.08938,-0.92993047296343401,-0.6322646121815243,0,0.36773538781847603,0.92993047296343401,0
5.1208,-0.91792178576544603,-0.60323861677681456,0,0.39676138322318583,0.91792178576544603,0
5.15221,-0.90500736955746897,-0.57460411256492894,0,0.4253958874350714,0.90500736955746897,0
